"","username","finalurl","Gender","commentcount","likecount","pubyear","pubmonth","pubday","Start_date","suspension_date","Follower.Count","Score"
"3908","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2085953821730521192.jpg","Male",1115,27794,2019,7,11,"2/1/19","",857000,78.586608886725
"3909","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2087372012583386868.jpg","Male",192,7061,2019,7,13,"2/1/19","",857000,-61.5045268718846
"3910","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2088033433469893404.jpg","Male",442,10763,2019,7,14,"2/1/19","",857000,97.7109171549833
"3911","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2088033433478439893.jpg","Male",442,10763,2019,7,14,"2/1/19","",857000,96.92922210695
"3912","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2088759284645863523.jpg","Male",178,3740,2019,7,15,"2/1/19","",857000,81.0966962179
"3913","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2090758141848099830.jpg","Male",499,30184,2019,7,18,"2/1/19","",857000,-22.084500312805
"3914","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2095898700409636195.jpg","Male",145,3886,2019,7,25,"2/1/19","",857000,31.9772309523385
"3915","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2096114244609902092.jpg","Male",688,23452,2019,7,25,"2/1/19","",857000,-38.6579120636
"3916","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2096753434402087442.jpg","Male",92,4491,2019,7,26,"2/1/19","",857000,-8.68713845144444
"3917","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2096963141054050052.jpg","Male",99,5213,2019,7,27,"2/1/19","",857000,-59.9045671735429
"3918","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2097488113975546372.jpg","Male",154,5268,2019,7,27,"2/1/19","",857000,54.1396727562
"3919","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2098265406570362424.jpg","Male",135,4748,2019,7,28,"2/1/19","",857000,-57.1775118509667
"3920","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2098709363087495307.jpg","Male",402,20474,2019,7,29,"2/1/19","",857000,37.1307597160375
"3921","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2099623278432514755.jpg","Male",561,13428,2019,7,30,"2/1/19","",857000,81.9728113810333
"3922","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2100421150111540669.jpg","Male",242,7072,2019,7,31,"2/1/19","",857000,4.13037872313846
"3923","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2100565674561467515.jpg","Male",741,19991,2019,8,1,"2/1/19","",857000,35.2403766087143
"3924","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2101218701907782603.jpg","Male",194,5093,2019,8,2,"2/1/19","",857000,14.5691868708538
"3925","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2103171327318804666.jpg","Male",2900,59388,2019,8,4,"2/1/19","",857000,10.343788146975
"3926","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2103828028883542401.jpg","Male",2023,52778,2019,8,5,"2/1/19","",857000,98.8782348633
"3927","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2104631139206259462.jpg","Male",189,11119,2019,8,6,"2/1/19","",857000,-14.2107494578765
"3928","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2105307343882261765.jpg","Male",236,7017,2019,8,7,"2/1/19","",857000,16.8415257771733
"3929","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2105582336385909306.jpg","Male",119,5472,2019,8,8,"2/1/19","",857000,-31.24557113647
"3930","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2106939021008410552.jpg","Male",658,20243,2019,8,9,"2/1/19","",857000,-99.5259475708
"3931","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2107584087506915325.jpg","Male",442,18758,2019,8,10,"2/1/19","",857000,-44.9910354614333
"3932","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2108910632347590048.jpg","Male",120,4514,2019,8,12,"2/1/19","",857000,46.0852461921
"3933","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2109084099516716674.jpg","Male",363,10096,2019,8,12,"2/1/19","",857000,35.36902618408
"3934","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2110996334140834464.jpg","Male",348,7930,2019,8,15,"2/1/19","",857000,54.43724784851
"3935","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2112701815079134787.jpg","Male",550,26093,2019,8,17,"2/1/19","",857000,45.2448056538833
"3936","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2113310809061723165.jpg","Male",204,5176,2019,8,18,"2/1/19","",857000,16.29652481078
"3937","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2113310809078588258.jpg","Male",204,5176,2019,8,18,"2/1/19","",857000,-6.44104003904285
"3938","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2113310809078595009.jpg","Male",204,5176,2019,8,18,"2/1/19","",857000,-43.5440167513364
"3939","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2113310809095211544.jpg","Male",204,5176,2019,8,18,"2/1/19","",857000,13.649018287655
"3940","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2115699131281203274.jpg","Male",618,23019,2019,8,21,"2/1/19","",857000,-25.9332046508667
"3941","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2116282677230269573.jpg","Male",333,15078,2019,8,22,"2/1/19","",857000,-0.565481567379997
"3942","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2117598724625519086.jpg","Male",276,9288,2019,8,24,"2/1/19","",857000,-68.3614635467625
"3943","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2118429540389711426.jpg","Male",146,6512,2019,8,25,"2/1/19","",857000,-18.6139414860615
"3944","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2119048295985501586.jpg","Male",182,6099,2019,8,26,"2/1/19","",857000,-88.4314575195333
"3945","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2119836238379685845.jpg","Male",856,34846,2019,8,27,"2/1/19","",857000,23.7315772561471
"3946","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2120503390807821586.jpg","Male",257,10848,2019,8,28,"2/1/19","",857000,80.73439979555
"3947","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557478108566.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,-9.74243954248929
"3948","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557494753618.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,-8.91762924195
"3949","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557503137614.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,-8.12182017737143
"3950","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557503198685.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,-61.94289016722
"3951","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557511585690.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,-17.4929513370294
"3952","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557520015730.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,-30.5868509732692
"3953","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557520049418.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,16.7799917856833
"3954","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557528423885.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,15.3186145581579
"3955","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121568557553570747.jpg","Male",620,17992,2019,8,30,"2/1/19","",857000,13.02606310165
"3956","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2121969546521579568.jpg","Male",657,38327,2019,8,30,"2/1/19","",857000,-56.2476904732714
"3957","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2122070149973239266.jpg","Male",190,15552,2019,8,30,"2/1/19","",857000,13.0734497873474
"3958","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2123621622779584448.jpg","Male",208,12459,2019,9,1,"2/1/19","",857000,-36.805356979375
"3959","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2124876438025590560.jpg","Male",142,5747,2019,9,3,"2/1/19","",857000,27.31323165893
"3960","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2126397419474949578.jpg","Male",224,7281,2019,9,5,"2/1/19","",857000,90.28465271
"3961","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2127827956932677582.jpg","Male",109,6345,2019,9,7,"2/1/19","",857000,30.9950052896833
"3962","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2130587132381397649.jpg","Male",186,10548,2019,9,11,"2/1/19","",857000,-95.062456131
"3963","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2131656989701195514.jpg","Male",310,11715,2019,9,13,"2/1/19","",857000,-53.9709965632615
"3964","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2133713679778848868.jpg","Male",79,5613,2019,9,15,"2/1/19","",857000,40.03493194581
"3965","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2133843558122088669.jpg","Male",1149,36005,2019,9,16,"2/1/19","",857000,9.78598690035
"3966","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2133843558130289940.jpg","Male",1149,36005,2019,9,16,"2/1/19","",857000,9.96926879885
"3967","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2134453656565407392.jpg","Male",98,5441,2019,9,16,"2/1/19","",857000,-17.96424026492
"3968","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2134453656582249008.jpg","Male",98,5441,2019,9,16,"2/1/19","",857000,29.6450056596182
"3969","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2134453656590680831.jpg","Male",98,5441,2019,9,16,"2/1/19","",857000,-3.7788403829
"3970","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2137530117270548253.jpg","Male",194,6149,2019,9,21,"2/1/19","",857000,0.266056484633332
"3971","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2138054106569028211.jpg","Male",417,8413,2019,9,21,"2/1/19","",857000,33.5643708970778
"3972","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2138667024163582522.jpg","Male",198,3437,2019,9,22,"2/1/19","",857000,-49.0753440856917
"3973","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2140264916573808244.jpg","Male",623,16289,2019,9,24,"2/1/19","",857000,92.11998176575
"3974","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2143179680903999646.jpg","Male",132,3990,2019,9,28,"2/1/19","",857000,5.25463976178572
"3975","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2143945940952466925.jpg","Male",157,7085,2019,9,29,"2/1/19","",857000,-71.5235795241077
"3976","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2146209129526231922.jpg","Male",93,6550,2019,10,3,"2/1/19","",857000,-76.3104411533857
"3977","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2146866129775929108.jpg","Male",351,7893,2019,10,3,"2/1/19","",857000,75.7177305221625
"3978","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2146870717564433555.jpg","Male",494,15241,2019,10,3,"2/1/19","",857000,69.004029274
"3979","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2149498947253540882.jpg","Male",794,8340,2019,10,7,"2/1/19","",857000,66.3772059849429
"3980","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2150505764158953629.jpg","Male",167,6638,2019,10,9,"2/1/19","",857000,-23.1322291980909
"3981","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2151858903436816453.jpg","Male",667,11884,2019,10,10,"2/1/19","",857000,60.98301010131
"3982","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2153318743292130261.jpg","Male",365,9216,2019,10,12,"2/1/19","",857000,95.6153717041
"3983","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2154121649067027301.jpg","Male",98,5713,2019,10,14,"2/1/19","",857000,-1.53429412841539
"3984","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2155539726044436752.jpg","Male",322,14544,2019,10,15,"2/1/19","",857000,43.4148941040182
"3985","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2155665039189450601.jpg","Male",485,13533,2019,10,16,"2/1/19","",857000,88.1137517293667
"3986","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2156335142268797069.jpg","Male",540,33617,2019,10,17,"2/1/19","",857000,-16.0202503204333
"3987","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2156764337268513037.jpg","Male",923,36691,2019,10,17,"2/1/19","",857000,-49.799283981325
"3988","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2157619242724128659.jpg","Male",355,15896,2019,10,18,"2/1/19","",857000,-78.7221870422286
"3989","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2159096107066331939.jpg","Male",186,5667,2019,10,20,"2/1/19","",857000,24.0609553944
"3990","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2161090265188457437.jpg","Male",425,13531,2019,10,23,"2/1/19","",857000,32.11550369264
"3991","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2162125840045832114.jpg","Male",206,9037,2019,10,25,"2/1/19","",857000,-47.82355855304
"3992","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2162570651588448902.jpg","Male",397,23564,2019,10,25,"2/1/19","",857000,24.0665506635286
"3993","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2163304195579369315.jpg","Male",112,5036,2019,10,26,"2/1/19","",857000,-19.7390806024727
"3994","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2163436921166866732.jpg","Male",136,9947,2019,10,26,"2/1/19","",857000,-77.9740244547667
"3995","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2164051800345102292.jpg","Male",76,5566,2019,10,27,"2/1/19","",857000,-94.9191093445
"3996","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2165020198298450441.jpg","Male",160,7163,2019,10,29,"2/1/19","",857000,49.1880450778667
"3997","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2166465493750179934.jpg","Male",295,10209,2019,10,31,"2/1/19","",857000,-51.15867958069
"3998","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2167986414491154596.jpg","Male",104,6092,2019,11,2,"2/1/19","",857000,69.00227890014
"3999","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2170869239523377755.jpg","Male",138,12344,2019,11,6,"2/1/19","",857000,-20.69200372695
"4000","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2171580317068764483.jpg","Male",186,7919,2019,11,7,"2/1/19","",857000,9.19140667386666
"4001","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2174441987432627473.jpg","Male",223,14267,2019,11,11,"2/1/19","",857000,54.33395080566
"4002","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2176638266480799069.jpg","Male",129,5785,2019,11,14,"2/1/19","",857000,-48.2237942035461
"4003","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2177924056712399178.jpg","Male",81,6876,2019,11,15,"2/1/19","",857000,-11.0109519958643
"4004","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2178019840254440501.jpg","Male",515,25058,2019,11,15,"2/1/19","",857000,84.08596801755
"4005","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2178792724275052353.jpg","Male",118,7958,2019,11,17,"2/1/19","",857000,-0.849502910281821
"4006","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2180090548753106928.jpg","Male",193,8029,2019,11,18,"2/1/19","",857000,19.94299793245
"4007","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2181712233998604155.jpg","Male",421,17176,2019,11,21,"2/1/19","",857000,-12.18432388308
"4008","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2182432243121530513.jpg","Male",182,7718,2019,11,22,"2/1/19","",857000,-48.9216030345118
"4009","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2183557593775836092.jpg","Male",135,8144,2019,11,23,"2/1/19","",857000,-21.6037724812667
"4010","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2183935488494970893.jpg","Male",55,4592,2019,11,24,"2/1/19","",857000,-39.8506520589267
"4011","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2184315558044762186.jpg","Male",95,4171,2019,11,24,"2/1/19","",857000,-6.06456351281251
"4012","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2187367675697347611.jpg","Male",136,6649,2019,11,28,"2/1/19","",857000,-29.6681289672833
"4013","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2188876011513295865.jpg","Male",713,15895,2019,11,30,"2/1/19","",857000,-6.42880706786
"4014","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2190364515208378792.jpg","Male",84,4038,2019,12,3,"2/1/19","",857000,60.0307546762462
"4015","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2190763154602754881.jpg","Male",182,6322,2019,12,3,"2/1/19","",857000,55.415964762375
"4016","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2190980287320551974.jpg","Male",1101,76243,2019,12,3,"2/1/19","",857000,-31.6222507335444
"4017","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2192336445582873443.jpg","Male",533,24506,2019,12,5,"2/1/19","",857000,49.4263240269429
"4018","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2192502390578288646.jpg","Male",109,6956,2019,12,5,"2/1/19","",857000,-36.7449776785857
"4019","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2192605288960103054.jpg","Male",568,16567,2019,12,6,"2/1/19","",857000,85.1392097473
"4020","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2193183675990732895.jpg","Male",126,5220,2019,12,6,"2/1/19","",857000,-3.65034886410526
"4021","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2193744601445998790.jpg","Male",164,6828,2019,12,7,"2/1/19","",857000,12.4117813110214
"4022","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2195996357831886309.jpg","Male",413,8515,2019,12,10,"2/1/19","",857000,95.6688537598
"4023","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2196676748985080038.jpg","Male",269,6010,2019,12,11,"2/1/19","",857000,-45.4047657359818
"4024","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2198964342636825910.jpg","Male",865,23588,2019,12,14,"2/1/19","",857000,-35.4541721343875
"4025","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2199823635141478342.jpg","Male",175,7196,2019,12,16,"2/1/19","",857000,53.82984924316
"4026","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2200342675219912858.jpg","Male",200,7684,2019,12,16,"2/1/19","",857000,82.332901001
"4027","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2201307191587915474.jpg","Male",413,17410,2019,12,18,"2/1/19","",857000,13.1462571280286
"4028","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2202748847222758043.jpg","Male",298,17937,2019,12,20,"2/1/19","",857000,-80.9153496878571
"4029","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2203956583537264681.jpg","Male",256,14338,2019,12,21,"2/1/19","",857000,-28.5214163462333
"4030","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2203956583553978620.jpg","Male",256,14338,2019,12,21,"2/1/19","",857000,-96.5400041852286
"4031","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2204665286988985957.jpg","Male",497,9780,2019,12,22,"2/1/19","",857000,89.93740081785
"4032","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2206215260574864336.jpg","Male",132,9329,2019,12,24,"2/1/19","",857000,-62.3053638751769
"4033","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2206836823200417912.jpg","Male",304,18921,2019,12,25,"2/1/19","",857000,81.2114162445125
"4034","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2207545916647024526.jpg","Male",264,11646,2019,12,26,"2/1/19","",857000,59.8651493617714
"4035","corybooker","https://imghost.asc.upenn.edu/Instagram/corybooker/corybooker_2208261173321543121.jpg","Male",1182,39389,2019,12,27,"2/1/19","",857000,12.07153701785
"4036","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2177099435094737417.jpg","Male",34,397,2019,11,14,"11/14/19","",4114,96.3193664551
"4037","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2177202874155951297.jpg","Male",39,324,2019,11,14,"11/14/19","",4114,-2.21609242756666
"4038","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2177724193687644932.jpg","Male",53,407,2019,11,15,"11/14/19","",4114,66.3334312438875
"4039","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2178656999322413052.jpg","Male",15,408,2019,11,16,"11/14/19","",4114,-48.7241490681667
"4040","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2178656999338983988.jpg","Male",15,408,2019,11,16,"11/14/19","",4114,78.04393920898
"4041","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2178656999339044798.jpg","Male",15,408,2019,11,16,"11/14/19","",4114,-26.2046521504667
"4042","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2181051283828393748.jpg","Male",5,371,2019,11,20,"11/14/19","",4114,1.83437594245294
"4043","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2181051283845191444.jpg","Male",5,371,2019,11,20,"11/14/19","",4114,-10.8065049307643
"4044","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2181051283853667795.jpg","Male",5,371,2019,11,20,"11/14/19","",4114,0.71115433543158
"4045","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2181475047338684680.jpg","Male",23,390,2019,11,20,"11/14/19","",4114,-58.20533103943
"4046","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2181475047355659884.jpg","Male",23,390,2019,11,20,"11/14/19","",4114,-46.3774653214615
"4047","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2182389686654296032.jpg","Male",7,443,2019,11,22,"11/14/19","",4114,7.0987876443353
"4048","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2182425134009340400.jpg","Male",10,390,2019,11,22,"11/14/19","",4114,13.5109079149056
"4049","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2183840240857285049.jpg","Male",3,330,2019,11,24,"11/14/19","",4114,-0.595614115409525
"4050","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2185073089593859190.jpg","Male",11,289,2019,11,25,"11/14/19","",4114,-45.5523399353
"4051","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2186461447209397410.jpg","Male",7,324,2019,11,27,"11/14/19","",4114,-70.2951801006539
"4052","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2187439140570667987.jpg","Male",15,507,2019,11,28,"11/14/19","",4114,-30.6673121982167
"4053","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2188812530032352712.jpg","Male",5,322,2019,11,30,"11/14/19","",4114,-53.4162382646091
"4054","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2190409638099374231.jpg","Male",7,365,2019,12,3,"11/14/19","",4114,-67.44845352172
"4055","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2192371536025964124.jpg","Male",17,341,2019,12,5,"11/14/19","",4114,16.9676523710579
"4056","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2192371536042768502.jpg","Male",17,341,2019,12,5,"11/14/19","",4114,-11.08194274902
"4057","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2192371536051284609.jpg","Male",17,341,2019,12,5,"11/14/19","",4114,36.6131951468429
"4058","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2192371536059620988.jpg","Male",17,341,2019,12,5,"11/14/19","",4114,38.8673411778071
"4059","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2192371536068063863.jpg","Male",17,341,2019,12,5,"11/14/19","",4114,2.49207878114286
"4060","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2192371536076304963.jpg","Male",17,341,2019,12,5,"11/14/19","",4114,-32.4721123831714
"4061","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2192371536101608039.jpg","Male",17,341,2019,12,5,"11/14/19","",4114,-9.52453558785
"4062","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2193924346773443212.jpg","Male",3,240,2019,12,7,"11/14/19","",4114,-46.5917388915933
"4063","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2193974044829778880.jpg","Male",15,342,2019,12,7,"11/14/19","",4114,-86.894173145275
"4064","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2193974044846543741.jpg","Male",15,342,2019,12,7,"11/14/19","",4114,-83.2648301558091
"4065","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2193974044854949792.jpg","Male",15,342,2019,12,7,"11/14/19","",4114,-55.1149526323643
"4066","devalpatrick","https://imghost.asc.upenn.edu/Instagram/devalpatrick/devalpatrick_2196041674046639704.jpg","Male",12,328,2019,12,10,"11/14/19","",4114,-22.5044212341462
